Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Materials
Blancpain,Villeret,6654-1127-55B,Villeret Quantième Complet 40mm Stainless Steel / White,"Blancpain caliber 6654
Hours, Minutes, Seconds | Date, Day, Month | Moonphase",,No,,Sapphire,Open,Round,40.00 mm,10.94 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6669-1127-55B,Villeret Grande Date Stainless Steel / White,"Blancpain caliber 6950
Hours, Minutes, Seconds | Big Date",,No,,Sapphire,Open,Round,40.00 mm,10.88 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6613-3631-55B,Villeret 8 Jours Manuelle Red Gold / Enamel,"Blancpain caliber 13R0
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2006,"Yes, 275 units",,Sapphire,Open,Round,42.00 mm,11.20 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6659-3631-55B,Villeret Quantieme Perpetuel 8 Jours Red Gold / Enamel,"Blancpain caliber 5939A
Hours, Minutes, Small Seconds | Date, Day, Leap Year, Month, Perpetual Calendar | Moonphase",2014,No,,Sapphire,Open,Round,42.00 mm,13.50 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6659-3631-MMB,Villeret Quantieme Perpetuel 8 Jours Red Gold / Enamel / Bracelet,"Blancpain caliber 13R0
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2014,No,,Sapphire,Open,Round,42.00 mm,13.50 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6639-3631-55B,Villeret Quantieme Complet 8 Jours Red Gold / Enamel,"Blancpain caliber 6639
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",2010,"Yes, 275 units",,Sapphire,Open,Round,42.00 mm,13.07 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6639-3637-55B,Villeret Quantieme Complet 8 Jours Red Gold / Black Enamel,"Blancpain caliber 6639
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",2010,No,,Sapphire,Open,Round,42.00 mm,13.07 mm,23.00 mm,30.00 m,,Black,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6639-3637-MMB,Villeret Quantieme Complet 8 Jours Red Gold / Black Enamel / Bracelet,"Blancpain caliber 6639
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",2010,No,,Sapphire,Open,Round,42.00 mm,13.07 mm,23.00 mm,30.00 m,,Black,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,00888-3431-55B,Villeret Calendrier Chinois Traditionnel Platinum / White,"Blancpain caliber 3638
Hours, Minutes | Date, Month, Chinese Calendar | Moonphase, Zodiac Indications",2013,"Yes, 20 units",,Sapphire,Open,Round,45.00 mm,15.00 mm,23.00 mm,30.00 m,,White,Gloss,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,00888-3631-55B,Villeret Calendrier Chinois Traditionnel Red Gold / White,"Blancpain caliber 3638
Hours, Minutes | Date, Month, Chinese Calendar | Moonphase, Zodiac Indications",2013,No,,Sapphire,Open,Round,45.00 mm,15.00 mm,23.00 mm,30.00 m,,White,Gloss,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,0151-3631,Villeret Montre de Poche Demi-Savonette,"Blancpain caliber 151B
Hours, Minutes | Skeleton",,No,,Sapphire,Hunter,Round,42.00 mm,11.20 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Proprietary,Enamel
Blancpain,Villeret,6025-1542-55B,Villeret Tourbillon 8 Jours White Gold / Opaline,"Blancpain caliber 25
Hours, Minutes | Date | Power Reserve Indicator, Tourbillon Escapement",,No,,Sapphire,Open,Round,37.50 mm,10.30 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6025-1942-55B,Villeret Tourbillon 8 Jours White Gold / Opaline / Diamond,"Blancpain caliber 25
Hours, Minutes | Date | Power Reserve Indicator, Tourbillon Escapement",,No,Gem-Set,Sapphire,Open,Round,38.00 mm,10.90 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6025-3642-55B,Villeret Tourbillon 8 Jours Red Gold / Opaline,"Blancpain caliber 25
Hours, Minutes | Date | Power Reserve Indicator, Tourbillon Escapement",,No,,Sapphire,Open,Round,37.50 mm,10.30 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6025AS-3430-55,Villeret Tourbillon Squelette 8 Jours White Gold,"Blancpain caliber 25
Hours, Minutes | Date | Power Reserve Indicator, Tourbillon Escapement",,No,,Sapphire,Open,Round,38.00 mm,10.30 mm,20.00 mm,30.00 m,,Skeleton,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6025AS-3630-55,Villeret Tourbillon Squelette 8 Jours Red Gold,"Blancpain caliber 25
Hours, Minutes | Date | Power Reserve Indicator, Tourbillon Escapement",,No,,Sapphire,Open,Round,38.00 mm,10.30 mm,20.00 mm,30.00 m,,Skeleton,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6033-1542-55,Villeret Tourbillon Minute Repeater Automata White Gold / Opaline,"Blancpain caliber 332
Hours, Minutes | Minute Repeater",1993,No,,Sapphire,Open,Round,37.50 mm,10.30 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6033-3642-55,Villeret Tourbillon Minute Repeater Automata Red Gold / Opaline,"Blancpain caliber 332
Hours, Minutes | Minute Repeater",1993,No,,Sapphire,Open,Round,37.50 mm,10.30 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6057-1542-55B,Villeret Quantième Perpétuel White Gold / Opaline,"Blancpain caliber 5653A
Hours, Additional 24 Hour Hand (adjustable) | Date, Day, Leap Year, Month, Perpetual Calendar",,"Yes, 275 units",,Sapphire,Open,Round,38.00 mm,10.20 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6057-3642-53B,Villeret Quantième Perpétuel Red Gold / Opaline,"Blancpain caliber 5653A
Hours, Additional 24 Hour Hand (adjustable) | Date, Day, Leap Year, Month, Perpetual Calendar",,No,,Sapphire,Open,Round,38.00 mm,10.20 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6102-3642-55A,Villeret Ultraplate Automatique Ladies Red Gold / Opaline,"Blancpain caliber 953
Hours, Minutes, Seconds",,No,,Sapphire,Closed,Round,29.00 mm,8.70 mm,15.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6102-2987-55A,Villeret Ultraplate Automatique Ladies Red Gold / Opaline / Diamond,"Blancpain caliber 953
Hours, Minutes, Seconds",,No,Gem-Set,Sapphire,Closed,Round,29.00 mm,8.70 mm,15.00 mm,30.00 m,,White,,Gem-Set Indexes,Feuille,Red Gold
Blancpain,Villeret,6223-1127-55,Villeret Ultraplate Automatique White Gold / White,"Blancpain caliber 1150
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,38.00 mm,9.15 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,White Gold
Blancpain,Villeret,6223-3642-55,Villeret Ultraplate Automatique Red Gold / White,"Blancpain caliber 1150
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,38.00 mm,9.15 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6223C-1529-55A,Villeret Ultraplate Automatique White Gold / Flinqué,"Blancpain caliber 1150
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,38.00 mm,9.15 mm,20.00 mm,30.00 m,,Blue,Guilloche,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6263-1127-55,Villeret Quantième Complet Stainless Steel / White,"Blancpain caliber 6763
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",,No,,Sapphire,Open,Round,37.60 mm,10.70 mm,19.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6263-3642-55,Villeret Quantième Complet Red Gold / White,"Blancpain caliber 6763
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",,No,,Sapphire,Open,Round,37.60 mm,10.70 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6263-2942-55B,Villeret Quantième Complet Red Gold / White / Diamond,"Blancpain caliber 6763
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",,No,Gem-Set,Sapphire,Open,Round,37.60 mm,10.70 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6606-1127-55B,Villeret Ultraplate Power Reserve Date Stainless Steel / White,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6606-1127-MMB,Villeret Ultraplate Power Reserve Date Stainless Steel / White / Bracelet,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6606-2987-55B,Villeret Ultraplate Power Reserve Date Red Gold / Opaline / Diamond,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,Gem-Set,Sapphire,Open,Round,40.00 mm,8.90 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6606-3630-55B,Villeret Ultraplate Power Reserve Date Red Gold / Black,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,Black,Guilloche,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6606-3642-55B,Villeret Ultraplate Power Reserve Date Red Gold / Opaline,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6606-3642-MMB,Villeret Ultraplate Power Reserve Date Red Gold / Opaline,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6606A-1127-55B,Villeret Ultraplate Power Reserve Date Stainless Steel / White,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6606A-1127-MMB,Villeret Ultraplate Power Reserve Date Stainless Steel / White / Bracelet,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Stainless Steel
Blancpain,Villeret,6606A-3642-55A,Villeret Ultraplate Power Reserve Date Red Gold / Opaline,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,Guilloche,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6606A-3642-MMB,Villeret Ultraplate Power Reserve Date Red Gold / Stamped Opaline,"Blancpain caliber 11C5
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Red Gold
Blancpain,Villeret,6612-3433-63AB,Villeret 8 Jours Manuelle Platinum / Unique Piece / Wave,"Blancpain caliber 13R3A
Hours, Minutes, Seconds | Date | Power Reserve Indicator",,"Yes, 1 unit",,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,Black,,None,Feuille,Obsidian
Blancpain,Villeret,6612-3633-63B,Villeret 8 Jours Manuelle Red Gold / Unique Piece / Cherry Blossom,"Blancpain caliber 13R3A
Hours, Minutes, Seconds | Date | Power Reserve Indicator",,"Yes, 1 unit",,Sapphire,Open,Round,40.00 mm,8.55 mm,22.00 mm,30.00 m,,Black,,None,Feuille,Onyx
Blancpain,Villeret,6614-3437-55B,Villeret 8 Jours Manuelle Platinum / Black Enamel,"Blancpain caliber 13R1
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2006,"Yes, 75 units",,Sapphire,Open,Round,42.00 mm,11.20 mm,23.00 mm,30.00 m,,Black,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6614-3637-55B,Villeret 8 Jours Manuelle Red Gold / Black Enamel,"Blancpain caliber 13R1
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2006,No,,Sapphire,Open,Round,42.00 mm,11.20 mm,23.00 mm,30.00 m,,Black,,Roman Numerals,Feuille,Enamel
Blancpain,Villeret,6615-3612-55B,Villeret Manuelle Piece Unique Shakudō Rowing,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,Grey,,None,Feuille,Titanium
Blancpain,Villeret,6615-3616-55B -1,Villeret Manuelle Piece Unique Shakudō Grifin,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,Grey,,None,Feuille,Titanium
Blancpain,Villeret,6615-3616-55B - 2,Villeret Manuelle Piece Unique Shakudō Pine Tree,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,Grey,,None,Feuille,Titanium
Blancpain,Villeret,6615-3616-55B - 3,Villeret Manuelle Piece Unique Shakudō Pine Tree,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,Grey,,None,Feuille,Titanium
Blancpain,Villeret,6615-3616-55B - 4,Villeret Manuelle Piece Unique Shakudō Ganesh,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,Grey,,None,Feuille,Titanium
Blancpain,Villeret,6615-3631-55B,Villeret Manuelle Piece Unique Grande Décoration / White Enamel,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,White,,None,Feuille,Enamel
Blancpain,Villeret,6615-3637-55B,Villeret Manuelle Piece Unique Grande Décoration / Black Enamel,"Blancpain caliber 15B
Hours, Minutes | Skeleton",,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,8.30 mm,23.00 mm,30.00 m,,Black,,None,Feuille,Enamel
Blancpain,Le Brassus,00225-3434-53B,Le Brassus Carrousel Volant Une Minute Platinum,"Blancpain caliber 225
Hours, Minutes | Date | Power Reserve Indicator, Carrousel",2008,"Yes, 288 units",,Sapphire,Open,Round,43.50 mm,14.00 mm,22.00 mm,100.00 m,,Skeleton,,Stick / Dot,Sword,Platinum
Blancpain,Le Brassus,0233-6232A-55B,Le Brassus Carrousel Repetition Minutes Red Gold / Diamond,"Blancpain caliber 233
Hours, Minutes | Carrousel",2010,No,Gem-Set,Sapphire,Open,Round,45.70 mm,13.80 mm,22.00 mm,,,Ivory,,Roman Numerals,Feuille,Enamel
Blancpain,Le Brassus,00232-3631-55B,Le Brassus Carrousel Répétition Minutes Automata Red Gold,"Blancpain caliber 232
Hours, Minutes | Minute Repeater | Carrousel",2008,"Yes, 1 unit",,Sapphire,Open,Round,45.00 mm,16.55 mm,23.00 mm,,,White,,Roman Numerals,Feuille,Enamel
Blancpain,Le Brassus,00235-3631-55B,Le Brassus Carrousel Repetition Minutes Red Gold,"Blancpain caliber 235
Hours, Minutes | Minute Repeater | Carrousel",,No,,Sapphire,Open,Round,45.00 mm,15.35 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Enamel
Blancpain,Le Brassus,2322-3631-55B,Le Brassus Tourbillon Carrousel Red Gold,"Blancpain caliber 2322
Hours, Minutes | Date | Carrousel , Power Reserve Indicator, Tourbillon Escapement",2013,No,,Sapphire,Open,Round,44.60 mm,11.94 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Sword,Enamel
Blancpain,Le Brassus,2358-3631-55B,Le Brassus Carrousel Répétition MInutes Chronographe Flyback Red Gold,"Blancpain caliber 2358
Hours, Minutes | Chronograph, Column wheel, Flyback | Minute Repeater | Carrousel",2013,No,,Sapphire,Open,Round,45.00 mm,17.80 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Sword,Enamel
Blancpain,Le Brassus,4225-3642-55B,Le Brassus Tourbillon Quantième Perpetuél 8 Jours Red Gold,"Blancpain caliber 5625A
Hours, Minutes | Date, Day, Leap Year, Month, Perpetual Calendar | Power Reserve Indicator",,No,,Sapphire,Open,Round,42.00 mm,13.00 mm,22.00 mm,100.00 m,,White,,Roman Numerals,Sword,Red Gold
Blancpain,Le Brassus,4286P-3642-55B,Le Brassus Quantième Perpetuél Chronographe Flyback à Rattrapante Red Gold,"Blancpain caliber 56F9A
Hours, Minutes | Date, Day, Leap Year, Month, Perpetual Calendar | Chronograph, Column wheel, Flyback, Rattrapante | Moonphase",,No,,Sapphire,Open,Round,42.00 mm,15.00 mm,22.00 mm,50.00 m,,White,,Roman Numerals,Sword,Red Gold
Blancpain,Le Brassus,4289Q-3642-55B,Le Brassus Tourbillon Quantième Perpetuél Chronographe Flyback à Rattrapante Red Gold,"Blancpain caliber 56F9U
Hours, Minutes | Date, Day, Leap Year, Month, Perpetual Calendar | Chronograph, Column wheel, Flyback, Rattrapante | Moonphase | Tourbillon Escapement",,No,,Sapphire,Open,Round,42.00 mm,17.40 mm,22.00 mm,50.00 m,,White,,Roman Numerals,Sword,Red Gold
Blancpain,Le Brassus,0233-3634-55B,Le Brassus Carrousel Repetition Minutes Red Gold,"Blancpain caliber 235
Hours, Minutes | Minute Repeater | Carrousel",2010,No,,Sapphire,Open,Round,45.00 mm,15.35 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,Enamel
Hublot,Spirit of Big Bang,601.NX.0173.LR,Spirit of Big Bang 45 Titanium / Black,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Resin"
Hublot,Spirit of Big Bang,601.JX.0120.RT,Spirit of Big Bang 45 Sapphire,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,"Yes, 250 units",,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Sapphire"
Hublot,Spirit of Big Bang,665.NE.2010.RW.1204,Spirit of Big Bang 39 Titanium / Diamonds / White,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,White,,Stick / Dot,Stick,"Titanium, Resin"
Hublot,Spirit of Big Bang,601.OX.0183.LR,Spirit of Big Bang 45 King Gold,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Red Gold, Resin"
Hublot,Spirit of Big Bang,601.NX.0173.LR.1704,Spirit of Big Bang 45 Titanium / Pavé,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,Gem-Set,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Resin, Diamond"
Hublot,Spirit of Big Bang,665.NX.1170.RX.1204,Spirit of Big Bang 39 Titanium / Diamonds,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Black,,Stick / Dot,Stick,"Titanium, Resin"
Hublot,Spirit of Big Bang,665.RN.891P.LR.1204,Spirit of Big Bang 39 Pink Ceramic / Titanium / Diamonds,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Pink,,Stick / Dot,Stick,"Titanium, Ceramic, Resin"
Hublot,Spirit of Big Bang,601.OX.0183.LR.0904,Spirit of Big Bang 45 King Gold / Jewellery,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,Gem-Set,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Resin, Diamond"
Hublot,Spirit of Big Bang,665.EO.891L.LR.1204,Spirit of Big Bang 39 Light Blue Ceramic / King Gold / Diamonds,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Blue,,Stick / Dot,Stick,"Ceramic, Red Gold"
Hublot,Spirit of Big Bang,601.CI.7170.LR,Spirit of Big Bang 45 Ceramic / Blue,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Ceramic, Resin"
Hublot,Spirit of Big Bang,641.JL.0190.RT,Spirit of Big Bang Blue Sapphire,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,"Yes, 100 units",,Sapphire,Open,Tonneau,42.00 mm,,,50.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Sapphire"
Hublot,Spirit of Big Bang,665.OX.7180.LR.1204,Spirit of Big Bang 39 King Gold / Diamonds / Blue,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Blue,,Stick / Dot,Stick,Resin
Hublot,Spirit of Big Bang,601.OX.7180.LR,Spirit of Big Bang 45 King Gold / Blue,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Red Gold, Resin"
Hublot,Spirit of Big Bang,665.EN.891L.LR.1204,Spirit of Big Bang 39 Light Blue Ceramic / Titanium / Diamonds,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Blue,,Stick / Dot,Stick,"Titanium, Ceramic"
Hublot,Spirit of Big Bang,665.RO.891P.LR.1204,Spirit of Big Bang 39 Pink Ceramic / King Gold / Diamonds,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Pink,,Stick / Dot,Stick,"Ceramic, Red Gold, Resin"
Hublot,Spirit of Big Bang,601.CI.0173.RX,Spirit of Big Bang 45 Black Magic,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Ceramic, Resin"
Hublot,Spirit of Big Bang,665.OX.9010.LR.1604,Spirit of Big Bang 39 King Gold / Full Pavé,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Diamonds,,Stick / Dot,Stick,"Red Gold, Resin, Diamond"
Hublot,Spirit of Big Bang,665.NX.9010.LR.1604,Spirit of Big Bang 39 Titanium / Full Pavé,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Diamonds,,Stick / Dot,Stick,"Titanium, Resin, Diamond"
Hublot,Spirit of Big Bang,601.OM.0183.LR,Spirit of Big Bang 45 King Gold / Ceramic,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Ceramic, Resin"
Hublot,Spirit of Big Bang,601.HX.0173.LR,Spirit of Big Bang 45 White Ceramic,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"Titanium, Ceramic, Resin"
Hublot,Spirit of Big Bang,665.OE.2080.LR.1604,Spirit of Big Bang 39 King Gold / Pavé / White,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,White,,Stick / Dot,Stick,"Red Gold, Resin, Diamond"
